Date,Open,High,Low,Close,Adj Close,Volume,,,Max,,Open,High,Low,Close,,,Close,Error,,Close,Error,,Close,Error,,Close,Error
7/12/2017,28.65,29.280001,28.629999,29.25,29.25,471200,,,33.15,,0.864253394,0.883257949,0.863650045,0.882352941,,,0.89073365,8.38E-05,,0.8861001,3.75E-05,,0.89055867,8.21E-05,,0.88729163,4.94E-05
8/12/2017,29.559999,29.59,28.959999,29.02,29.02,359300,,,33.15,,0.891704344,0.892609351,0.873604796,0.875414781,,,0.89493763,0.000195228,,0.90094482,0.0002553,,0.89289055,0.000174758,,0.88991106,0.000144963
11/12/2017,29.129999,29.76,29.129999,29.23,29.23,383500,,,33.15,,0.878733002,0.897737557,0.878733002,0.881749623,,,0.89005128,8.30E-05,,0.8883505,6.60E-05,,0.89541349,0.000136639,,0.89416882,0.000124192
12/12/2017,29.4,29.715,29.040001,29.08,29.08,492600,,,33.15,,0.886877828,0.89638009,0.87601813,0.877224736,,,0.89251854,0.000152938,,0.89542119,0.000181965,,0.89441431,0.000171896,,0.89235547,0.000151307
13-12-2017,29.110001,29.379999,28.969999,29.030001,29.030001,429500,,,33.15,,0.878129744,0.88627448,0.873906456,0.875716471,,,0.89362815,0.000179117,,0.8943831,0.000186666,,0.89188502,0.000161685,,0.88898828,0.000132718
14-12-2017,29.190001,29.4,28.780001,28.790001,28.790001,483200,,,33.15,,0.880543017,0.886877828,0.868174992,0.868476652,,,0.89383847,0.000253618,,0.89621203,0.000277354,,0.89138558,0.000229089,,0.88800348,0.000195268
15-12-2017,29.09,30.93,29.08,30.85,30.85,4180800,,,33.15,,0.877526395,0.933031674,0.877224736,0.930618401,,,0.87726028,0.000533581,,0.86602408,0.000645943,,0.90421166,0.000264067,,0.90673265,0.000238858
18-12-2017,30.98,31.389999,30.92,31,31,1160400,,,33.15,,0.93453997,0.946907964,0.932730015,0.935143288,,,0.88916842,0.000459749,,0.89955993,0.000355834,,0.90905678,0.000260865,,0.91274283,0.000224005
19-12-2017,30.950001,31.799999,30.860001,31.629999,31.629999,1390100,,,33.15,,0.933635023,0.959275988,0.93092009,0.954147783,,,0.88448673,0.000696611,,0.89231956,0.000618282,,0.91210576,0.00042042,,0.91670009,0.000374477
20-12-2017,31.719999,31.950001,31.120001,31.120001,31.120001,746900,,,33.15,,0.956862715,0.963800935,0.938763228,0.938763228,,,0.88922799,0.000495352,,0.9060083,0.000327549,,0.91169323,0.0002707,,0.91555867,0.000232046
21-12-2017,31.15,31.23,30.709999,30.959999,30.959999,868200,,,33.15,,0.939668175,0.942081448,0.926395143,0.933936621,,,0.89200808,0.000419285,,0.90601866,0.00027918,,0.90687427,0.000270624,,0.90939847,0.000245382
22-12-2017,31.049999,31.049999,30.43,30.610001,30.610001,535400,,,33.15,,0.936651554,0.936651554,0.917948718,0.923378612,,,0.89286052,0.000305181,,0.90721341,0.000161652,,0.9050947,0.000182839,,0.90677631,0.000166023
26-12-2017,30.629999,31,30.52,30.950001,30.950001,438700,,,33.15,,0.92398187,0.935143288,0.92066365,0.933635023,,,0.89018326,0.000434518,,0.89903133,0.000346037,,0.90600758,0.000276274,,0.90860383,0.000250312
27-12-2017,30.99,31.007999,30.75,30.92,30.92,410500,,,33.15,,0.934841629,0.935384585,0.92760181,0.932730015,,,0.893117,0.00039613,,0.90597203,0.00026758,,0.90564963,0.000270804,,0.90801993,0.000247101
